idindikator;IDTer;nTer;IDTuristi;nTuristi;IDVrPod;nVrPod;mes;god;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2201IND01;RS;РЕПУБЛИКА СРБИЈА;2;Страни;2;индекси (2010 = 100);00;2007;102;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS1;СРБИЈА – СЕВЕР;0;Укупно;1;број;00;2007;1078688;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS1;СРБИЈА – СЕВЕР;0;Укупно;2;индекси (2010 = 100);00;2007;119.8;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS1;СРБИЈА – СЕВЕР;1;Домаћи;1;број;00;2007;544334;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS1;СРБИЈА – СЕВЕР;1;Домаћи;2;индекси (2010 = 100);00;2007;135.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS1;СРБИЈА – СЕВЕР;2;Страни;1;број;00;2007;534354;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS1;СРБИЈА – СЕВЕР;2;Страни;2;индекси (2010 = 100);00;2007;107.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS11;Београдски регион;0;Укупно;1;број;00;2007;764466;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS11;Београдски регион;0;Укупно;2;индекси (2010 = 100);00;2007;123.6;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS11;Београдски регион;1;Домаћи;1;број;00;2007;328528;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS11;Београдски регион;1;Домаћи;2;индекси (2010 = 100);00;2007;147.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS11;Београдски регион;2;Страни;1;број;00;2007;435938;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS11;Београдски регион;2;Страни;2;индекси (2010 = 100);00;2007;110.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS110;Београдска област;0;Укупно;1;број;00;2007;764466;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS110;Београдска област;0;Укупно;2;индекси (2010 = 100);00;2007;123.6;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS110;Београдска област;1;Домаћи;1;број;00;2007;328528;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS110;Београдска област;1;Домаћи;2;индекси (2010 = 100);00;2007;147.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS110;Београдска област;2;Страни;1;број;00;2007;435938;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS110;Београдска област;2;Страни;2;индекси (2010 = 100);00;2007;110.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS12;Регион Војводине;0;Укупно;1;број;00;2007;314222;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS12;Регион Војводине;0;Укупно;2;индекси (2010 = 100);00;2007;111.5;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS12;Регион Војводине;1;Домаћи;1;број;00;2007;215806;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS12;Регион Војводине;1;Домаћи;2;индекси (2010 = 100);00;2007;120.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS12;Регион Војводине;2;Страни;1;број;00;2007;98416;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS12;Регион Војводине;2;Страни;2;индекси (2010 = 100);00;2007;96.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;0;Укупно;1;број;00;2007;25647;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;0;Укупно;2;индекси (2010 = 100);00;2007;144.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;1;Домаћи;1;број;00;2007;19620;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;1;Домаћи;2;индекси (2010 = 100);00;2007;151.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;2;Страни;1;број;00;2007;6027;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS121;Западнобачка област;2;Страни;2;индекси (2010 = 100);00;2007;125.5;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;0;Укупно;1;број;00;2007;23932;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;0;Укупно;2;индекси (2010 = 100);00;2007;103.2;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;1;Домаћи;1;број;00;2007;18765;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;1;Домаћи;2;индекси (2010 = 100);00;2007;111.2;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;2;Страни;1;број;00;2007;5167;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS122;Јужнобанатска област;2;Страни;2;индекси (2010 = 100);00;2007;81.8;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS123;Јужнобачка област;0;Укупно;1;број;00;2007;116513;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
